"prey_class","prey_order","prey_family","prey_sp","life_stage","vert_habitat","horz_habitat","diel_migrant","diel_migrant_cat","refuge","refuge_cat","season_migrant","season_cat","body_shape","l_max","phys_defense","transparent","col_disrupt","silver","countershade","gregarious_primary","trophic_level","fisheries_status"
"Actinopterygii","Perciformes","Centrolophidae","Icichthys lockingtoni","juvenile","epipelagic","coastal","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",NA,1,"1","0","0","0","shoaling","NA","none"
"Actinopterygii","Aulopiformes","Omosudidae","Omosudis lowii","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,0,"0","1","1","0","solitary","NA","none"
"Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronichthys decurrens","juvenile","demersal","continental shelf","0","diel_no","1","refuge_yes","NA","season_NA","depressiform",NA,0,"0","1","0","0","solitary","NA","none"
"Actinopterygii","Stomiiformes","Stomiidae","Bathophilus flemingi","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,0,"0","1","0","0","solitary","NA","none"
"Cephalopoda","Vampyromorpha","Vampyroteuthidae","Vampyroteuthis infernalis","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","0","season_no","globiform",NA,0,"0","0","0","0","solitary","NA","none"
"Actinopterygii","Argentiniformes","Bathylagidae","Leuroglossus stilbius","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","fusiform",NA,0,"0","1","1","1","schooling","NA","none"
"Actinopterygii","Lampriformes","Trachipteridae","Desmodema polystictum","juvenile","mesopelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","eel-like",NA,0,"0","1","1","1","solitary","NA","none"
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes wilsoni","juvenile","demersal","continental shelf","NA","diel_UN","1","refuge_yes","0","season_no","fusiform",NA,1,"0","1","0","0","shoaling","NA","none"
"Actinopterygii","Aulopiformes","Paralepididae","Lestidiops ringens","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,0,"1","0","1","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Cranchiidae","Galiteuthis phyllura","juvenile","epipelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","fusiform",NA,0,"1","1","0","0","NA","NA","none"
"Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus nikparini","juvenile","bathypelagic","oceanic","NA","diel_UN","0","refuge_no","1","season_yes","elongated",43,0,"0","0","1","1","solitary","NA","none"
"Actinopterygii","Aulopiformes","Paralepididae","Paralepis speciosa","adult","mesopelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","elongated",NA,0,"1","0","1","0","schooling","3.15","none"
"Actinopterygii","Aulopiformes","Paralepididae","Paralepis speciosa","juvenile","mesopelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","elongated",NA,0,"1","0","1","0","schooling","NA","none"
"Actinopterygii","Aulopiformes","Paralepididae","Paralepis speciosa","larva","epipelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","elongated",NA,0,"1","NA","0","0","schooling","NA","none"
"Actinopterygii","Aulopiformes","Paralepididae","Sudis hyalina","larva","mesopelagic","oceanic","NA","diel_UN","0","refuge_no","1","season_yes","elongated",NA,0,"1","NA","0","0","schooling","NA","none"
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus mexicanus","adult","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",NA,0,"0","1","1","1","schooling","3.15","none"
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus mexicanus","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",NA,0,"0","1","1","1","schooling","NA","none"
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus mexicanus","larva","epipelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,0,"0","1","1","1","schooling","NA","none"
"Actinopterygii","Ophidiiformes","Aphyonidae","Barathronus parfaiti","juvenile","bathypelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","eel-like",NA,0,"1","0","0","0","solitary","NA","none"
"Actinopterygii","Ophidiiformes","Aphyonidae","Barathronus parfaiti","larva","NA","NA","NA","diel_UN","0","refuge_no","NA","season_NA","elongated",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Perciformes","Blenniidae","Blennius ocellaris","larva","epipelagic","coastal","0","diel_no","0","refuge_no","NA","season_NA","elongated",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Perciformes","Bramidae","Brama orcini","juvenile","epipelagic","continental shelf","1","diel_yes","0","refuge_no","NA","season_NA","compressiform",NA,0,"0","0","1","1","schooling","NA","none"
"Actinopterygii","Perciformes","Bramidae","Brama orcini","larva","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","NA","season_NA","compressiform",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Perciformes","Caproidae","Antigonia capros","larva","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","NA","season_NA","compressiform",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Perciformes","Caproidae","Capros aper","larva","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","NA","season_NA","compressiform",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Perciformes","Centrolophidae","Centrolophus niger","larva","epipelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","elongated",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Perciformes","Chiasmodontidae","Chiasmodon niger","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,1,"0","0","0","0","solitary","NA","none"
"Actinopterygii","Perciformes","Chiasmodontidae","Chiasmodon niger","larva","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Perciformes","Gempylidae","Gempylus serpens","larva","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",NA,1,"1","NA","NA","0","schooling","NA","none"
"Actinopterygii","Perciformes","Gempylidae","Nealotus tripes","larva","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",NA,1,"1","0","1","0","schooling","NA","none"
"Actinopterygii","Stephanoberyciformes","Melamphaidae","Scopelogadus mizolepis bispinosus","larva","mesopelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","fusiform",NA,0,"1","NA","NA","0","schooling","NA","none"
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus olfersii","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","compressiform",NA,1,"1","1","1","0","NA","NA","none"
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus olfersii","larva","epipelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Stomiiformes","Sternoptychidae","Maurolicus imperatorius","larva","epipelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx obscura","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","0","season_no","compressiform",NA,0,"0","0","1","0","solitary","NA","none"
"Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx obscura","larva","mesopelagic","oceanic","0","diel_no","0","refuge_no","NA","season_NA","compressiform",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Stomiiformes","Stomiidae","Melanostomias valdiviae","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","0","season_no","elongated",NA,0,"0","1","0","0","solitary","NA","none"
"Actinopterygii","Stomiiformes","Stomiidae","Melanostomias valdiviae","larva","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Stomiiformes","Stomiidae","Photonectes margarita","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","0","season_no","elongated",NA,0,"0","1","0","0","solitary","NA","none"
"Actinopterygii","Stomiiformes","Stomiidae","Photonectes margarita","larva","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Sygnathiformes","Centriscidae","Macroramphosus scolopax","larva","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","1","season_yes","fusiform",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Syngnathiformes","Syngnathidae","Entelurus aequoreus","juvenile","epipelagic","oceanic","NA","diel_UN","0","refuge_no","0","season_no","eel-like",NA,0,"0","1","0","0","solitary","NA","none"
"Actinopterygii","Syngnathiformes","Syngnathidae","Entelurus aequoreus","larva","epipelagic","oceanic","NA","diel_UN","0","refuge_no","0","season_no","eel-like",NA,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus californiensis","juvenile","demersal","reef-associated","NA","diel_UN","1","refuge_yes","NA","season_NA","eel-like",NA,0,"0","0","0","0","solitary","NA","none"
"Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus californiensis","larva","epipelagic","coastal","NA","diel_UN","0","refuge_no","1","season_yes","eel-like",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Decapodiformes","Chtenopterygidae","Chtenopteryx sicula","larva","epipelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","globiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Octopoda","Alloposidae","Haliphron atlanticus","juvenile","epipelagic","continental slope","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",NA,0,"1","0","0","0","solitary","NA","none"
"Cephalopoda","Octopoda","Alloposidae","Haliphron atlanticus","larva","epipelagic","continental slope","NA","diel_UN","0","refuge_no","NA","season_NA","fusiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Octopoda","Amphitretidae","Japetella diaphana","larva","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","NA","season_NA","globiform",NA,0,"1","1","0","0","schooling","NA","none"
"Cephalopoda","Octopoda","Amphitretidae","Japetella heathi","juvenile","epipelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","globiform",NA,0,"1","1","0","0","solitary","NA","none"
"Cephalopoda","Octopoda","Amphitretidae","Japetella heathi","larva","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","NA","season_NA","globiform",NA,0,"1","1","0","0","schooling","NA","none"
"Cephalopoda","Octopoda","Argonautidae","Argonauta argo","larva","epipelagic","oceanic","0","diel_no","0","refuge_no","1","season_yes","globiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Octopoda","Argonautidae","Argonauta nodosus","larva","epipelagic","oceanic","0","diel_no","0","refuge_no","1","season_yes","globiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Octopoda","Octopodidae","Octopus bimaculatus","larva","epipelagic","coastal","NA","diel_UN","0","refuge_no","NA","season_NA","globiform",NA,0,"1","1","0","0","schooling","NA","none"
"Cephalopoda","Octopoda","Opisthoteuthidae","Opisthoteuthis californiana","juvenile","benthic","continental slope","1","diel_yes","1","refuge_yes","0","season_no","fusiform",NA,0,"1","1","0","0","solitary","NA","none"
"Cephalopoda","Octopoda","Opisthoteuthidae","Opisthoteuthis californiana","larva","mesopelagic","continental slope","1","diel_yes","0","refuge_no","0","season_no","globiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Octopoda","Tremoctopodidae","Tremoctopus violaceus","larva","epipelagic","oceanic","NA","diel_UN","0","refuge_no","1","season_yes","globiform",NA,0,"1","1","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Enoploteuthidae","Abraliopsis affinis","juvenile","epipelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",NA,0,"1","1","0","0","NA","NA","none"
"Cephalopoda","Oegopsida","Enoploteuthidae","Abraliopsis affinis","larva","epipelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","fusiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Gonatidae","Gonatus californiensis","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",NA,0,"0","1","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Gonatidae","Gonatus californiensis","larva","epipelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","globiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Gonatidae","Gonatus pyros","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",NA,0,"0","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Gonatidae","Gonatus pyros","larva","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","globiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Gonatidae","Gonatus steenstrupi","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",NA,0,"1","1","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Gonatidae","Gonatus steenstrupi","larva","epipelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","globiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Histioteuthidae","Histioteuthis bonnellii","larva","mesopelagic","oceanic","0","diel_no","0","refuge_no","0","season_no","fusiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Histioteuthidae","Histioteuthis heteropsis","larva","mesopelagic","oceanic","0","diel_no","0","refuge_no","0","season_no","fusiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Lycoteuthidae","Lycoteuthis lorigera","larva","mesopelagic","oceanic","NA","diel_UN","0","refuge_no","0","season_no","fusiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Mastigoteuthidae","Mastigoteuthis dentata","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,0,"0","0","0","0","NA","NA","none"
"Cephalopoda","Oegopsida","Mastigoteuthidae","Mastigoteuthis dentata","larva","epipelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","fusiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis nielseni","adult","mesopelagic","oceanic","1","diel_yes","NA","refuge_NA","NA","season_NA","fusiform",NA,0,"0","0","0","0","NA","NA","none"
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis nielseni","juvenile","mesopelagic","oceanic","1","diel_yes","NA","refuge_NA","NA","season_NA","fusiform",NA,0,"0","0","0","0","NA","NA","none"
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis nielseni","larva","epipelagic","oceanic","1","diel_yes","NA","refuge_NA","NA","season_NA","fusiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis sicula","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","0","season_no","fusiform",NA,0,"1","0","0","0","NA","NA","none"
"Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis sicula","larva","epipelagic","oceanic","1","diel_yes","0","refuge_no","0","season_no","fusiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Ocythoidae","Ocythoe tuberculata","juvenile","epipelagic","oceanic","0","diel_no","0","refuge_no","NA","season_NA","elongated",NA,0,"1","1","0","0","solitary","NA","none"
"Cephalopoda","Oegopsida","Ocythoidae","Ocythoe tuberculata","larva","epipelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","elongated",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Ommastrephidae","Sthenoteuthis oualaniensis","larva","epipelagic","oceanic","0","diel_no","0","refuge_no","0","season_no","fusiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Ommastrephidae","Todaropsis eblanae","larva","epipelagic","continental shelf","0","diel_no","0","refuge_no","1","season_yes","globiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis banksii","juvenile","epipelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","fusiform",NA,0,"0","1","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis banksii","larva","epipelagic","oceanic","0","diel_no","0","refuge_no","1","season_yes","fusiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Pyroteuthidae","Pterygioteuthis microlampas","larva","epipelagic","oceanic","0","diel_no","0","refuge_no","NA","season_NA","globiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Pyroteuthidae","Pyroteuthis margaritifera","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",NA,0,"0","1","0","0","shoaling","NA","none"
"Cephalopoda","Oegopsida","Pyroteuthidae","Pyroteuthis margaritifera","larva","epipelagic","oceanic","0","diel_no","0","refuge_no","NA","season_NA","globiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Sepiida","Sepiolidae","Heteroteuthis (Heteroteuthis) dispar","larva","mesopelagic","continental slope","NA","diel_UN","0","refuge_no","NA","season_NA","globiform",NA,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Sepiida","Sepiolidae","Sepietta oweniana","larva","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","1","season_yes","globiform",NA,0,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Alpheidae","Alpheus glaber","juvenile","benthic","coastal","1","diel_yes","1","refuge_yes","0","season_no","elongated",NA,1,"0","0","0","0","shoaling","NA","none"
"Malacostraca","Decapoda","Alpheidae","Alpheus glaber","larva","epipelagic","coastal","NA","diel_UN","0","refuge_no","0","season_no","elongated",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Axiidae","Axius stirhynchus","juvenile","benthic","coastal","NA","diel_UN","1","refuge_yes","NA","season_NA","elongated",NA,1,"0","0","0","0","shoaling","NA","none"
"Malacostraca","Decapoda","Axiidae","Axius stirhynchus","larva","epipelagic","coastal","NA","diel_UN","0","refuge_no","NA","season_NA","elongated",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Benthesicymidae","Gennadas elegans","juvenile","demersal","continental shelf","1","diel_yes","0","refuge_no","0","season_no","elongated",NA,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Benthesicymidae","Gennadas elegans","larva","epipelagic","continental shelf","1","diel_yes","0","refuge_no","0","season_no","elongated",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Polybiidae","Polybius henslowii","larva","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","0","season_no","globiform",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Sergestidae","Eusergestes arcticus","juvenile","demersal","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","elongated",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Sergestidae","Eusergestes arcticus","larva","mesopelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","unique",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Sergestidae","Eusergestes similis","larva","epipelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","unique",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Sergestidae","Robustosergia robusta","adult","bathypelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Sergestidae","Robustosergia robusta","juvenile","bathypelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Sergestidae","Robustosergia robusta","larva","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","unique",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Euphausia pacifica","juvenile","epipelagic","oceanic","1","diel_yes","0","refuge_no","0","season_no","elongated",NA,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Euphausia pacifica","larva","epipelagic","oceanic","0","diel_no","0","refuge_no","1","season_yes","globiform",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","larva","epipelagic","continental shelf","0","diel_no","0","refuge_no","1","season_yes","globiform",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","juvenile","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","elongated",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","larva","epipelagic","continental shelf","0","diel_no","0","refuge_no","0","season_no","globiform",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes australis","larva","epipelagic","coastal","0","diel_no","0","refuge_no","1","season_yes","globiform",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Stylocheiron abbreviatum","juvenile","epipelagic","coastal","0","diel_no","0","refuge_no","1","season_yes","elongated",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Stylocheiron abbreviatum","larva","epipelagic","coastal","0","diel_no","0","refuge_no","1","season_yes","globiform",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Isopoda","Idoteidae","Idotea metallica","adult","epipelagic","continental shelf","0","diel_no","1","refuge_yes","1","season_yes","fusiform",NA,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Isopoda","Idoteidae","Idotea metallica","juvenile","epipelagic","continental shelf","0","diel_no","1","refuge_yes","1","season_yes","fusiform",NA,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Isopoda","Idoteidae","Idotea metallica","larva","epipelagic","continental shelf","0","diel_no","0","refuge_no","1","season_yes","fusiform",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Lophogastrida","Gnathophausiidae","Neognathophausia gigas","larva","bathypelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","globiform",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Lophogastrida","Gnathophausiidae","Neognathophausia ingens","juvenile","bathypelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","fusiform",NA,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Lophogastrida","Gnathophausiidae","Neognathophausia ingens","larva","bathypelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","globiform",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus hansenii","juvenile","benthic","coastal","0","diel_no","1","refuge_yes","NA","season_NA","elongated",NA,1,"0","1","0","0","solitary","NA","none"
"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus hansenii","larva","epipelagic","coastal","NA","diel_UN","0","refuge_no","NA","season_NA","globiform",NA,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Stromatopoda","Protosquillidae","Echinosquilla guerinii","juvenile","benthic","reef-associated","0","diel_no","1","refuge_yes","NA","season_NA","elongated",NA,1,"0","0","0","0","shoaling","NA","none"
"Malacostraca","Stromatopoda","Protosquillidae","Echinosquilla guerinii","larva","epipelagic","coastal","NA","diel_UN","0","refuge_no","NA","season_NA","globiform",NA,1,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Myctophiformes","Myctophidae","Nannobrachium ritteri","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","fusiform",NA,0,"0","1","1","1","schooling","NA","none"
